gene_name,tumor_samples_count,normal_samples_count,avg(tumor),avg(normal),avg(tumor)/avg(normal),avg(tumor)=0_count,avg(normal)=0_count
UQCRC2,497,52,11.565483501,11.6930769231,0.9890881225779781,0,0
XPNPEP1,497,52,10.086067002,10.1643346154,0.9922997799330534,0,0
XPNPEP2,497,52,2.15207847082,2.81364423077,0.7648722774864065,19,0
TIGD4,497,52,3.39353259557,3.47795576923,0.9757262083652085,3,0
ZNHIT3,497,52,9.3021195171,9.05684038462,1.027082196668043,0,0
GGCX,497,52,9.36199416499,9.41809038462,0.9940437798603973,0,0
PAPLN,497,52,7.66499617706,8.11376346154,0.9446906128576004,0,0
ADNP,497,52,11.1308595573,11.1388807692,0.9992798906772695,0,0
TMEM218,497,52,8.49464205231,8.32682884615,1.0201533151768278,0,0
STXBP6,497,52,7.69041348089,7.87930192308,0.976027261801151,0,0
KHDRBS1,497,52,11.5710519115,11.5650423077,1.0005196352608678,0,0
RUNDC2C,497,52,3.54254527163,3.96775384615,0.8928339329980755,2,0
KHDRBS3,497,52,7.92968370221,7.65935961538,1.0352933013206078,0,0
GGCT,497,52,10.6152255533,9.62998269231,1.1023099306086213,0,0
VPS37C,497,52,10.6594756539,10.0385461538,1.061854524605586,0,0
STAC2,497,52,5.02977162978,7.37047307692,0.6824218170644797,5,0
LOC283404,497,52,0.32523360161,0.675230769231,0.48166288686780045,304,16
ZNF395,497,52,10.6379742455,11.046925,0.9629805801589889,0,0
STAC3,497,52,5.8263722334,5.42329038462,1.0743242238933892,0,0
TBL1Y,497,52,5.46057484909,4.52794423077,1.2059721963861063,2,2
LHCGR,497,52,0.18816277666,0.289292307692,0.6504244034725263,374,31
TMEM211,497,52,0.168343460765,0.289015384615,0.5824723171350042,371,29
OR1Q1,497,52,0.198834808853,0.206707692308,0.9619129633412262,376,37
TMEM127,497,52,10.823531992,11.2375480769,0.9631577918833051,0,0
GPR78,497,52,0.0271993963783,0.0670538461538,0.4056351415825456,471,47
TRPA1,497,52,0.719361368209,1.32243846154,0.5439658548439259,166,11
VPS37B,497,52,10.1018752515,9.90233846154,1.0201504716028047,0,0
TTC7A,497,52,8.85873360161,9.24782692308,0.9579259728038029,0,0
UQCRHL,497,52,9.07911750503,8.49463461538,1.0688061248198963,0,0
ZBED4,497,52,9.10343581489,8.63826923077,1.0538495121757954,0,0
C11orf2,497,52,11.8516458753,11.5283923077,1.0280397785685618,0,0
C11orf1,497,52,8.63372313883,8.62162692308,1.0014030084883048,0,0
DPYSL5,497,52,2.54933299799,2.40758461538,1.0588757635754655,53,4
DPYSL2,497,52,9.28598873239,10.0256076923,0.926227019586971,0,0
DPYSL3,497,52,11.7793434608,12.9865769231,0.9070399020878932,0,0
OSTM1,497,52,9.26459034205,9.69602692308,0.9555037765006849,1,0
RUNX2,497,52,7.28789416499,8.00570576923,0.910337498662557,1,0
C11orf9,497,52,4.0115637827,4.35579423077,0.9209718297431461,1,0
KRTAP10-12,497,52,0.0293601609658,0.0500653846154,0.5864363410237874,476,50
KRTAP10-11,497,52,0.0106492957746,0.0123826923077,0.8600145679168973,489,51
KRTAP10-10,497,52,0.010429778672,0.00779615384615,1.3378107818097535,489,51
IGFBP2,497,52,12.4961090543,11.8741519231,1.0523790781251736,0,0
IGFBP3,497,52,10.718305835,11.2753269231,0.9505982317083133,0,0
IGFBP1,497,52,0.400172434608,0.160898076923,2.4871175731886623,319,38
BOP1,497,52,8.37824185111,7.3961,1.132791856668601,0,0
IGFBP7,497,52,12.328039839,12.6659961538,0.9733178258774913,0,0
IGFBP4,497,52,12.094304829,12.8576480769,0.9406311913825609,0,0
IGFBP5,497,52,13.0417408451,13.4875596154,0.9669459277269351,0,0
SKP2,497,52,6.02443762575,6.42261346154,0.9380040791543203,0,0
TTC4,497,52,8.87323360161,8.84949038462,1.002683003875065,0,0
CYP2R1,497,52,7.99610482897,7.65987115385,1.0438954740066169,0,0
CKLF,497,52,7.30690925553,7.25956538462,1.006521584751912,0,0
ZNF193,497,52,7.61581126761,7.32103269231,1.04026461671284,0,0
C15orf26,497,52,0.826158953722,0.639205769231,1.2924773108924648,143,17
C15orf27,497,52,5.27365311871,4.66479230769,1.1305225979763227,0,0
C15orf24,497,52,10.3385458753,10.3444153846,0.9994325914857786,0,0
GJA3,497,52,3.95947323944,2.742475,1.443759100606795,3,0
APLNR,497,52,6.18660482897,5.82392884615,1.0622734227014998,0,0
C15orf23,497,52,8.1064360161,7.64225384615,1.0607389101811038,0,0
C15orf21,497,52,10.7433748491,9.56259807692,1.1234786574394464,0,0
GJA8,497,52,0.0345867203219,0.0478346153846,0.7230479443356287,467,49
CYP8B1,497,52,1.36078712274,1.40119423077,0.9711623791009837,50,3
C15orf28,497,52,1.94469215292,1.59969807692,1.2156619933293933,41,1
C15orf29,497,52,8.39262595573,8.34594423077,1.0055933425475183,0,0
STMN1,497,52,9.95409034205,9.68745961538,1.0275232865223265,0,0
S1PR2,497,52,7.27220603622,7.56335576923,0.9615052178031979,0,0
KDM3B,497,52,11.070104829,11.3148673077,0.9783680645947952,0,0
REG1P,497,52,0.0151358148893,0.0,n/a,487,52
STK17A,497,52,8.35033843058,8.56477692308,0.9749627463249344,0,0
KDM3A,497,52,9.92612535211,10.0713634615,0.9855791015803931,0,0
LOC401387,497,52,0.81829778672,0.778144230769,1.0516016881746943,116,11
S1PR1,497,52,8.17050201207,8.69121538462,0.9400873929019545,0,0
ZNF642,497,52,5.78929959759,6.25211346154,0.9259748136689983,0,0
TMC4,497,52,11.5570150905,11.0246961538,1.0482842274534154,0,0
MYO3A,497,52,1.17239758551,2.36256153846,0.49624002017595037,119,2
TMC6,497,52,9.83768128773,9.57355,1.0275896911518045,0,0
KIAA1958,497,52,5.51472535211,5.59500384615,0.9856517535557449,0,0
APIP,497,52,8.9404915493,9.00116153846,0.9932597599869168,0,0
TMC1,497,52,2.4705806841,3.16338461538,0.7809928239801616,39,0
GPR15,497,52,0.814196177062,1.24923846154,0.6517540102469115,196,16
TMC3,497,52,1.53444305835,1.60716538462,0.9547511868029142,40,1
PKLR,497,52,0.990766197183,0.486471153846,2.0366391498239333,172,27
TECRL,497,52,0.468566197183,0.962192307692,0.4869777002342631,425,38
EIF2B4,497,52,10.4713895372,9.97253653846,1.0500226794695464,0,0
EIF2B5,497,52,10.5991484909,10.2869346154,1.0303505259082841,0,0
EIF2B2,497,52,9.0014527163,9.09830384615,0.9893550345763619,0,0
EIF2B3,497,52,9.02134788732,8.89615192308,1.0140730470128614,0,0
EIF2B1,497,52,10.1419024145,9.97812115385,1.0164140380854803,0,0
PRKAR2A,497,52,7.90017585513,8.543725,0.9246758123805231,0,0
CSNK2A1P,497,52,8.27037706237,8.56102307692,0.9660500839750928,0,0
XRRA1,497,52,9.23973259557,9.07657692308,1.0179754629833746,0,0
C20orf56,497,52,3.89493923541,5.868475,0.6637055172617206,26,5
C20orf54,497,52,8.63239295775,9.12291153846,0.9462322331366398,0,0
TXNIP,497,52,13.275555332,13.9220269231,0.9535648368835293,0,0
SLC36A4,497,52,6.7069056338,7.10410576923,0.9440886512207767,0,0
LOC389791,497,52,1.75359517103,1.71815576923,1.0206264195773438,37,2
ZNF876P,497,52,3.99604929577,4.11206346154,0.971786873707341,1,0
MLF1,497,52,7.27276619718,7.20007692308,1.010095624655509,0,0
QPRT,497,52,5.7331277666,7.97671153846,0.7187332447658425,0,0
IFT140,497,52,9.40593581489,9.33322307692,1.0077907425298815,0,0
MLF2,497,52,12.3708716298,12.2325384615,1.011308623199932,0,0
TMEM14C,497,52,10.9861336016,11.4355576923,0.9606994164350771,0,0
FAM157A,497,52,3.55901710262,3.67308846154,0.968944020783265,15,0
FAM157B,497,52,1.44091448692,1.36543461538,1.055279008373208,101,6
FANCF,497,52,8.97640422535,8.57139038462,1.0472518252655576,0,0
MECOM,497,52,7.54359114688,9.10964423077,0.8280884473404181,0,0
ITGA2B,497,52,2.11846881288,2.58154807692,0.8206195467807234,11,0
RSPH1,497,52,7.34483118712,6.44490576923,1.139633603673212,0,0
IFI16,497,52,9.07476478873,9.96560576923,0.9106084465784422,0,0
SOX6,497,52,4.7712416499,5.59954038462,0.8520773710300007,0,0
LOC440944,497,52,8.20786700201,7.46290192308,1.0998224399320533,0,0
TTC1,497,52,9.89089577465,9.92230961538,0.9968340193005042,0,0
C9orf128,497,52,3.29299597586,3.33649423077,0.986962886219626,3,0
C9orf129,497,52,6.21561126761,6.55193461538,0.9486680854553616,3,0
MYT1L,497,52,0.486556136821,0.944740384615,0.5150157066896304,234,15
C9orf125,497,52,6.54965814889,8.42220384615,0.7776655930602274,0,0
C9orf122,497,52,6.51309959759,5.53679230769,1.1763308492783473,0,0
CEPT1,497,52,8.99311167002,9.06125769231,0.9924794079804813,0,0
KIAA1267,497,52,9.94128470825,10.1850019231,0.9760709701708332,0,0
RTCD1,497,52,9.58059517103,9.39449807692,1.0198091577196884,0,0
CFHR2,497,52,0.104259959759,0.0266211538462,3.916432787289365,461,49
CFHR3,497,52,0.576504426559,1.08162884615,0.5329965344483394,207,12
CLIC4,497,52,11.4337953722,12.4637057692,0.9173672408458232,0,0
CLIC5,497,52,6.26130301811,6.61778846154,0.9461322395689065,1,0
CLIC2,497,52,6.56439738431,6.98180576923,0.9402148385787991,0,0
CLIC3,497,52,4.30706579477,5.52850384615,0.7790653519695054,0,0
CFHR4,497,52,0.0435014084507,0.0,n/a,470,52
CFHR5,497,52,0.18556498994,0.0882115384615,2.1036362495882206,409,46
KRTAP2-2,497,52,0.0671496981891,0.0271134615385,2.4766184167919785,444,49
KRTAP2-1,497,52,0.0532,0.0238019230769,2.2351135170073517,452,49
CXorf1,497,52,0.42028832998,0.905744230769,0.46402540110350654,286,22
KIAA0020,497,52,9.11139919517,8.62134038462,1.056842531287843,0,0
KRTAP2-4,497,52,0.00105653923541,0.0,n/a,496,52
TMEM147,497,52,10.4037219316,10.1615538462,1.023831796701776,0,0
ASGR1,497,52,3.11503943662,3.2825,0.9489838344614526,1,0
ASGR2,497,52,2.04128470825,2.07049038462,0.9858943192477984,17,1
PCDHA1,497,52,4.24885633803,2.63804038462,1.6106108014141087,44,6
FOXL2,497,52,4.30203983903,2.53339230769,1.698134089209806,13,3
RIT1,497,52,8.83598028169,9.15501923077,0.9651514714456495,0,0
TMEM141,497,52,11.7290635815,11.3807442308,1.0306060257270326,0,0
FOXL1,497,52,4.03416217304,3.98054807692,1.0134690236316894,1,0
SF1,497,52,12.3356975855,12.2212076923,1.0093681325191328,0,0
PCDHA6,497,52,4.4510665996,4.24249423077,1.0491626758890222,29,2
PKIB,497,52,8.24034889336,6.714825,1.2271874387434014,1,0
TMEM149,497,52,6.93335513078,6.35183461538,1.0915515832215792,0,0
API5,497,52,11.0073183099,11.2293711538,0.9802257097975653,0,0
KRTCAP3,497,52,9.30676076459,9.00604807692,1.0333900824308269,0,0
NUMBL,497,52,8.63997585513,8.87045384615,0.974017339470968,0,0
RTKN2,497,52,6.41113018109,5.65583846154,1.1335419539798186,0,0
RNF180,497,52,7.62693742455,8.69702115385,0.876959741689758,0,0
P2RX7,497,52,4.45897645875,5.46460192308,0.8159746165447717,4,0
SECISBP2L,497,52,10.6338450704,10.8429923077,0.9807112989353133,0,0
SBF1P1,497,52,0.778942857143,1.13311153846,0.6874370533729208,128,7
LOC100128811,497,52,1.08434004024,0.947551923077,1.1443594950663416,187,14
HAS2,497,52,3.82103440644,4.94495,0.772714467575735,1,0
KIAA1199,497,52,5.98123179074,6.8741,0.870111256854638,0,0
HLA-DPA1,497,52,11.1937458753,11.5957288462,0.9653335313169495,0,0
ZSWIM3,497,52,6.83875311871,6.54477307692,1.0449182940850577,0,0
FAM32A,497,52,10.6061382294,10.5284788462,1.0073761256832252,0,0
KIAA1191,497,52,11.2560169014,11.5432192308,0.9751193905600247,0,0
FER1L6,497,52,0.501838430584,0.515351923077,0.9737781273566625,238,20
ALOX12P2,497,52,3.17476056338,4.23521538462,0.7496101791924786,33,0
FER1L4,497,52,4.1679917505,4.15726538462,1.0025801494240247,0,0
FER1L5,497,52,1.741477666,2.51853653846,0.6914641258529315,43,0
CA5B,497,52,8.57194587525,8.24055576923,1.0402145334976203,0,0
ZNF559,497,52,8.5735778672,8.49638461538,1.0090854234257272,0,0
VWA1,497,52,12.2419336016,12.5620961538,0.9745136043924906,0,0
C19orf22,497,52,10.6211486922,10.3668173077,1.0245332175644586,0,0
C19orf23,497,52,4.93088973843,3.72026346154,1.3254141244049111,0,0
C19orf20,497,52,6.81407565392,6.11919615385,1.1135573174330473,0,0
C19orf21,497,52,8.06507987928,8.06205961538,1.0003746268367049,0,0
C19orf26,497,52,2.62544486922,2.38340576923,1.1015517806951682,7,0
ZMAT4,497,52,3.1074331992,3.04618461538,1.0201066552241194,13,1
C19orf24,497,52,9.77918390342,9.15032692308,1.0687250833363817,0,0
C19orf25,497,52,9.23236036217,9.03152692308,1.0222369307877448,0,0
MYBL1,497,52,5.28677464789,5.93810192308,0.8903138943004024,0,0
NR1D1,497,52,8.18292736419,8.70294423077,0.940248167425272,0,0
C19orf28,497,52,10.227431992,9.39744038462,1.0883210292767709,0,0
C19orf29,497,52,9.0115637827,8.90568269231,1.011889160443583,0,0
ITGB1BP1,497,52,9.32547122736,9.26502115385,1.0065245478142202,0,0
ITGB1BP3,497,52,1.630122334,2.35598461538,0.691907036811404,86,2
ITGB1BP2,497,52,4.54215492958,6.07498653846,0.7476814805795017,0,0
ZNF7,497,52,8.7956084507,8.49834807692,1.0349786065586495,0,0
ZNF2,497,52,6.81575573441,6.74985576923,1.00976316641847,0,0
ZNF3,497,52,9.71756921529,9.27882115385,1.0472848925710496,0,0
CTCFL,497,52,3.39841126761,3.69682884615,0.9192774155994037,3,0
PHLDA1,497,52,8.7918221328,9.92611346154,0.8857265400867307,0,0
RPL31,497,52,14.2132482897,13.6348192308,1.04242293566048,0,0
ZNF8,497,52,5.9833028169,5.93156923077,1.0087217368826817,0,0
PCP4L1,497,52,5.00411991952,7.66145192308,0.6531555597763763,2,0
C11orf17,497,52,7.90413400402,8.17641923077,0.966698719933485,0,0
C11orf16,497,52,0.597766197183,0.545067307692,1.0966832696569275,205,17
ZAP70,497,52,5.41448229376,4.76852115385,1.1354636204969768,0,0
SNORD115-9,497,52,0.0,0.0,n/a,497,52
C11orf10,497,52,10.7444217304,10.3595980769,1.0371465814215752,0,0
ZCCHC13,497,52,0.0124567404427,0.0297653846154,0.4184975468523767,487,49
UFSP2,497,52,9.25164748491,9.49656923077,0.9742094497593697,0,0
OGFR,497,52,10.3736132797,9.92305769231,1.0454049146282445,0,0
EPM2AIP1,497,52,10.2469939638,10.38545,0.9866682679886469,0,0
CDC5L,497,52,9.87016358149,10.0382884615,0.9832516388930548,1,0
RAC2,497,52,7.7706917505,8.01286153846,0.9697773652026668,0,0
RAC3,497,52,9.00337042254,7.75089423077,1.1615911860587573,0,0
RAC1,497,52,12.3462470825,12.3312903846,1.0012129061447002,0,0
SBDS,497,52,10.8062859155,11.2703615385,0.9588233597134515,0,0
RCL1,497,52,8.16832857143,7.96766153846,1.0251851853895115,0,0
SBK2,497,52,0.092185915493,0.110576923077,0.8336813227189223,450,43
MRPS18A,497,52,9.77513219316,9.93628846154,0.9837810396705658,1,0
CPLX2,497,52,3.04641750503,3.41536923077,0.891973107207518,14,1
CPLX3,497,52,8.02020140845,6.46331730769,1.2408800352267209,0,2
ORC3L,497,52,8.6991971831,9.00567307692,0.965968574341231,1,0
CPLX1,497,52,6.86657404427,5.54500192308,1.238335737213835,0,0
AP2A1,497,52,10.7936132797,10.8853230769,0.9915749126969474,0,0
CPLX4,497,52,0.463417102616,0.498584615385,0.9294653070235782,219,23
AP2A2,497,52,11.0892641851,10.8847961538,1.018784736836092,0,0
LOC389333,497,52,6.31915030181,6.26805576923,1.008151575936978,0,0
LILRB3,497,52,4.46476921529,3.77616538462,1.182355315654826,5,1
CADPS,497,52,6.39184124748,6.42445769231,0.994923082011757,0,0
FIGNL1,497,52,7.30350623742,7.37646153846,0.9901097157957651,0,0
KDM4DL,497,52,0.77363501006,0.753432692308,1.026813699430525,201,17
PBX3,497,52,10.2499173038,10.0411980769,1.0207862871841502,0,0
PBX1,497,52,10.8693342052,11.8893153846,0.9142102680946763,0,0
AIRE,497,52,0.373977464789,0.349451923077,1.0701828780790843,267,23
TMOD2,497,52,7.63442796781,8.56481153846,0.8913713901961913,0,0
MFSD11,497,52,8.88857303823,8.87829423077,1.001157745755319,0,0
NSUN2,497,52,10.4584098592,10.0950730769,1.0359914959964405,0,0
NSUN5,497,52,9.33340603622,8.83425192308,1.0565021370781247,0,0
NSUN4,497,52,9.1066915493,9.12456538462,0.9980411302274469,0,0
NSUN7,497,52,8.24727022133,7.73394615385,1.0663728525219345,0,0
NSUN6,497,52,8.04627424547,7.62412307692,1.0553704556301746,0,0
PRAMEF4,497,52,0.0278951710262,0.0476173076923,0.5858199965107067,478,47
PRAMEF5,497,52,0.00639376257545,0.008475,0.7544262625902911,492,51
PRAMEF6,497,52,0.0275026156942,0.0259730769231,1.0588893944147633,478,49
TUBG2,497,52,7.99302615694,8.71303653846,0.9173640121510361,0,0
FAM71F1,497,52,1.186561167,0.476323076923,2.4910847794041144,90,23
PRAMEF1,497,52,0.0246754527163,0.0195865384615,1.2598169280780411,481,50
PRAMEF2,497,52,0.0355692152918,0.01495,2.379211725200703,470,50
FAM71F2,497,52,2.68940724346,1.80485576923,1.490095380090672,5,1
PTCH2,497,52,4.84258169014,4.71298461538,1.0274978777425214,0,0
OR7G1,497,52,0.00281509054326,0.0,n/a,494,52
PCDHGA2,497,52,5.86408169014,5.99174423077,0.9786935930988503,5,0
PRAMEF9,497,52,0.0162758551308,0.0140173076923,1.1611256232690421,488,51
PRDM9,497,52,0.0676293762575,0.0853557692308,0.7923234348073346,468,46
SGK269,497,52,8.50727424547,9.82119038462,0.8662162031599794,0,0
FAM108B1,497,52,9.09189617706,8.89419038462,1.0222286440808563,0,0
TBC1D1,497,52,9.63565533199,10.6667596154,0.9033348157667761,0,0
ZXDA,497,52,5.82782555332,6.12105,0.9520957275826728,0,0
PAMR1,497,52,8.27652655936,8.50875961538,0.9727065910278413,0,0
RAD9A,497,52,8.41615855131,7.98264230769,1.0543073617613794,0,0
ERGIC2,497,52,9.7264778672,9.68989423077,1.0037754422868541,0,0
ERGIC3,497,52,12.3468507042,12.142675,1.0168147219805646,0,0
CDR2L,497,52,9.10566016097,8.56800769231,1.0627511654944948,0,0
ERGIC1,497,52,14.1854205231,13.3452730769,1.0629546837575439,0,0
CLEC14A,497,52,8.03546559356,8.23309807692,0.975995368752419,0,0
PDF,497,52,7.43606478873,6.99905,1.0624391579903552,0,0
B3GAT3,497,52,10.4746040241,9.85073076923,1.0633326876481897,0,0
B3GAT2,497,52,2.94574969819,2.98215192308,0.98779330301515,11,0
B3GAT1,497,52,8.95480804829,7.03600769231,1.272711520494758,0,0
FAM66E,497,52,1.17091448692,1.79534423077,0.6521949756787536,84,2
FAM66C,497,52,4.84772977867,5.24073269231,0.9250099295824596,0,0
PER1,497,52,10.8715370221,11.6929346154,0.9297526566024674,0,0
CPPED1,497,52,8.82983762575,9.36264423077,0.9430922940269697,0,0
OR10A2,497,52,0.0217635814889,0.0580923076923,0.37463792287624054,480,49
UXT,497,52,10.1049981891,9.92351346154,1.018288354049173,0,0
CALM2,497,52,13.0962899396,13.1587384615,0.9952542166497826,0,0
CALM3,497,52,12.6033575453,12.6682134615,0.9948804212635239,0,0
SPG21,497,52,11.1540770624,10.8729192308,1.025858541357446,0,0
CALM1,497,52,12.4815547284,13.3098653846,0.9377671650081008,0,0
GSDMA,497,52,2.07258390342,1.04763653846,1.9783425141548872,21,6
GSDMB,497,52,6.14374708249,5.45513076923,1.1262327783502986,0,0
GSDMC,497,52,1.82065915493,1.73907692308,1.0469112267376375,49,5
GSDMD,497,52,9.70698289738,10.0749211538,0.9634797879960195,0,0
HRH4,497,52,1.05210362173,1.05803653846,0.9943925218879655,70,3
UPK1B,497,52,0.634307444668,1.63605384615,0.38770572628717814,260,16
DLGAP2,497,52,4.4989915493,3.80370384615,1.1827922812247793,2,0
DLGAP3,497,52,2.46111146881,2.36041923077,1.0426586246761058,3,0
DLGAP1,497,52,6.30546197183,6.62515192308,0.9517460195693952,4,0
DLGAP4,497,52,10.8743887324,10.8955538462,0.9980574540717863,0,0
DLGAP5,497,52,4.91327022133,2.83231730769,1.7347174371967393,1,1
BRDT,497,52,0.16406639839,0.212378846154,0.7725176087993866,416,43
HRH2,497,52,3.72751428571,5.21133461538,0.7152705709416783,7,0
MBNL2,497,52,9.483277666,10.6934442308,0.8868309836702445,0,0
MBNL3,497,52,4.76827887324,6.29275,0.7577416667179593,1,0
PLK3,497,52,6.771477666,7.30182884615,0.927367349833566,0,0
A1BG,497,52,5.36445372233,6.43886346154,0.8331367413484887,0,0
TTC8,497,52,9.32579215292,9.34614423077,0.9978224091829525,0,0
PLK2,497,52,8.23955472837,8.91068269231,0.9246827670660036,0,0
ZNF720,497,52,8.20424768612,8.16075961538,1.0053289243626415,0,0
OIP5,497,52,3.93688672032,3.04104807692,1.2945822034833672,0,0
CLCN3,497,52,10.6665995976,10.6741346154,0.9992940863057654,0,0
CLCN2,497,52,7.04441790744,6.57746153846,1.0709934016721518,0,0
CLCN1,497,52,0.93361971831,1.455975,0.6412333441919396,140,7
HRH1,497,52,6.2303637827,6.86376923077,0.9077175489476548,0,0
CLCN7,497,52,10.9006837022,10.4842692308,1.0397180253843499,0,0
CLCN6,497,52,8.7321501006,8.69068461538,1.0047712564722007,0,0
CLCN5,497,52,7.57638993964,7.22936346154,1.0480023559398568,0,0
CLCN4,497,52,6.67402736419,7.20457884615,0.9263591261476761,0,0
FBXL19,497,52,8.88592273642,8.48402307692,1.047371353879107,0,0
BRD8,497,52,10.075534004,10.0500423077,1.00253647651934,0,0
BRD9,497,52,9.3781331992,9.35150961538,1.0028469824558333,0,0
PCDHGA1,497,52,4.39442414487,3.51932115385,1.2486567587236788,5,0
FBXL18,497,52,8.57243380282,8.14245192308,1.0528074201483886,0,0
BRD4,497,52,10.5691641851,10.5883019231,0.9981925583436051,0,0
BRD7,497,52,9.98951167002,10.0058653846,0.998365587186451,0,0
BRD1,497,52,9.92929637827,9.86300769231,1.0067209403084647,0,0
BRD2,497,52,12.6548390342,12.4590769231,1.0157124088997085,0,0
BRD3,497,52,10.5464255533,10.3543769231,1.0185475796051986,0,0
DNAJA2,497,52,10.7375537223,10.8128846154,0.9930332288071002,0,0
DNAJA3,497,52,10.3068366197,10.1375596154,1.0166980033416328,0,0
DNAJA1,497,52,11.6145076459,11.5691519231,1.0039204016940826,0,0
TGFBR3,497,52,9.12975694165,10.6473442308,0.8574679980070775,0,0
DNAJA4,497,52,10.6810080483,10.6931903846,0.9988607388545917,0,0
GLG1,497,52,12.0723686117,12.2502403846,0.9854801401963712,0,0
LOC643387,497,52,5.49331368209,5.49338461538,0.9999870875066965,0,0
PTPN12,497,52,9.72833661972,9.73988653846,0.9988141629065577,0,0
PTPN11,497,52,11.0658152918,11.5657884615,0.956771371752942,0,0
LOC84931,497,52,0.267818712274,0.423605769231,0.6322357525016173,323,26
